1126627.BAWE01000005_gene5247,BAWE01000005_gene5247,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000004_gene2390,BAWE01000004_gene2390,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000002_gene1433,BAWE01000002_gene1433,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000005_gene6416,BAWE01000005_gene6416,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000004_gene2862,BAWE01000004_gene2862,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000004_gene3731,BAWE01000004_gene3731,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000004_gene2913,BAWE01000004_gene2913,annotation&nbsp;not&nbsp;available,98.9
1126627.BAWE01000004_gene2221,BAWE01000004_gene2221,annotation&nbsp;not&nbsp;available,98.8
1126627.BAWE01000004_gene2134,rpmE,50S&nbsp;ribosomal&nbsp;protein&nbsp;L31,98.8
1126627.BAWE01000004_gene3395,cobD,Cobalamin&nbsp;biosynthesis&nbsp;protein&nbsp;CobD,98.8
1126627.BAWE01000004_gene2091,BAWE01000004_gene2091,Urease&nbsp;accessory&nbsp;protein&nbsp;UreF,98.8
1126627.BAWE01000004_gene4107,BAWE01000004_gene4107,annotation&nbsp;not&nbsp;available,98.8
1126627.BAWE01000002_gene884,BAWE01000002_gene884,annotation&nbsp;not&nbsp;available,98.8
1126627.BAWE01000004_gene4359,BAWE01000004_gene4359,annotation&nbsp;not&nbsp;available,98.7
1126627.BAWE01000004_gene2363,mnmA,tRNA-specific&nbsp;2-thiouridylase&nbsp;MnmA,98.7
1126627.BAWE01000004_gene2421,BAWE01000004_gene2421,annotation&nbsp;not&nbsp;available,98.6
1126627.BAWE01000005_gene4882,BAWE01000005_gene4882,annotation&nbsp;not&nbsp;available,98.6
1126627.BAWE01000004_gene3486,BAWE01000004_gene3486,annotation&nbsp;not&nbsp;available,98.6
1126627.BAWE01000005_gene5049,BAWE01000005_gene5049,annotation&nbsp;not&nbsp;available,98.6
1126627.BAWE01000002_gene74,BAWE01000002_gene74,annotation&nbsp;not&nbsp;available,98.5
1126627.BAWE01000002_gene234,BAWE01000002_gene234,annotation&nbsp;not&nbsp;available,98.5
1126627.BAWE01000004_gene2455,BAWE01000004_gene2455,annotation&nbsp;not&nbsp;available,98.5
1126627.BAWE01000004_gene4223,efp,Elongation&nbsp;factor&nbsp;P,98.5
1126627.BAWE01000004_gene4465,BAWE01000004_gene4465,annotation&nbsp;not&nbsp;available,98.5
1126627.BAWE01000005_gene6044,BAWE01000005_gene6044,annotation&nbsp;not&nbsp;available,98.5
1126627.BAWE01000004_gene4160,BAWE01000004_gene4160,annotation&nbsp;not&nbsp;available,98.4
1126627.BAWE01000005_gene6019,BAWE01000005_gene6019,annotation&nbsp;not&nbsp;available,98.4
1126627.BAWE01000005_gene5877,BAWE01000005_gene5877,S-formylglutathione&nbsp;hydrolase,98.4
1126627.BAWE01000004_gene2170,BAWE01000004_gene2170,annotation&nbsp;not&nbsp;available,98.4
1126627.BAWE01000002_gene226,BAWE01000002_gene226,annotation&nbsp;not&nbsp;available,98.4
