395961.Cyan7425_3699,ACL46018.1,Histidine&nbsp;kinase,98.9
395961.Cyan7425_2270,ureB,KEGG:&nbsp;tel:tll0330&nbsp;urease&nbsp;beta&nbsp;subunit,98.9
395961.Cyan7425_1173,ACL43554.1,PFAM:&nbsp;acyl-CoA&nbsp;dehydrogenase&nbsp;domain&nbsp;protein,98.8
395961.Cyan7425_3017,ACL45352.1,Multi-sensor&nbsp;signal&nbsp;transduction&nbsp;histidine&nbsp;kinase,98.8
395961.Cyan7425_3508,ACL45830.1,PFAM:&nbsp;extracellular&nbsp;solute-binding&nbsp;protein&nbsp;family&nbsp;1,98.8
395961.Cyan7425_2535,gatA,Glutamyl-tRNA(Gln)&nbsp;amidotransferase&nbsp;subunit&nbsp;A,98.7
395961.Cyan7425_3450,ACL45774.1,TIGRFAM:&nbsp;FeS&nbsp;assembly&nbsp;protein&nbsp;SufB,98.7
395961.Cyan7425_0391,ACL42783.1,"TIGRFAM:&nbsp;RNA&nbsp;methyltransferase,&nbsp;TrmA&nbsp;family",98.7
395961.Cyan7425_1260,minC,Probable&nbsp;septum&nbsp;site-determining&nbsp;protein&nbsp;MinC,98.7
395961.Cyan7425_0567,priA,Primosomal&nbsp;protein&nbsp;N,98.7
395961.Cyan7425_0708,tuf,Elongation&nbsp;factor&nbsp;Tu,98.7
395961.Cyan7425_2082,ACL44445.1,KEGG:&nbsp;npu:Npun_R0664&nbsp;hypothetical&nbsp;protein,98.7
395961.Cyan7425_1446,ACL43817.1,PFAM:&nbsp;FAD-dependent&nbsp;pyridine&nbsp;nucleotide-disulphide&nbsp;oxidoreductase,98.6
395961.Cyan7425_2051,ACL44414.1,KEGG:&nbsp;ana:all2806&nbsp;probable&nbsp;alpha-glucan&nbsp;phosphorylase,98.6
395961.Cyan7425_3809,ACL46128.1,PFAM:&nbsp;Mammalian&nbsp;cell&nbsp;entry&nbsp;related&nbsp;domain&nbsp;protein,98.6
395961.Cyan7425_0584,ACL42975.1,PFAM:&nbsp;response&nbsp;regulator&nbsp;receiver,98.6
395961.Cyan7425_1697,ACL44066.1,"TIGRFAM:&nbsp;phycocyanin,&nbsp;beta&nbsp;subunit",98.5
395961.Cyan7425_2497,ACL44854.1,PFAM:&nbsp;ABC&nbsp;transporter&nbsp;related,98.5
395961.Cyan7425_0400,accA,Acetyl-coenzyme&nbsp;A&nbsp;carboxylase&nbsp;carboxyl&nbsp;transferase&nbsp;subunit&nbsp;alpha,98.4
395961.Cyan7425_0527,ACL42918.1,PFAM:&nbsp;histidine&nbsp;kinase&nbsp;HAMP&nbsp;region&nbsp;domain&nbsp;protein,98.4
395961.Cyan7425_4667,ACL46973.1,PFAM:&nbsp;extracellular&nbsp;solute-binding&nbsp;protein&nbsp;family&nbsp;3,98.3
395961.Cyan7425_1026,ACL43412.1,PFAM:&nbsp;asparagine&nbsp;synthase,98.3
395961.Cyan7425_1304,rpl5,50S&nbsp;ribosomal&nbsp;protein&nbsp;L5,98.2
