1278971.AOGF01000032_gene2140,znuB,annotation&nbsp;not&nbsp;available,98.9
1278971.AOGF01000025_gene1914,aroQ,3-dehydroquinate&nbsp;dehydratase,98.9
1278971.AOGF01000015_gene945,malE,annotation&nbsp;not&nbsp;available,98.9
1278971.AOGF01000009_gene2547,rpmD,annotation&nbsp;not&nbsp;available,98.7
1278971.AOGF01000032_gene2182,cmk,annotation&nbsp;not&nbsp;available,98.7
1278971.AOGF01000012_gene2605,Z012_04840,annotation&nbsp;not&nbsp;available,98.6
1278971.AOGF01000025_gene1929,tal,Transaldolase,98.5
1278971.AOGF01000021_gene461,Z012_04985,annotation&nbsp;not&nbsp;available,98.3
1278971.AOGF01000023_gene1832,pepN,annotation&nbsp;not&nbsp;available,98.0
1278971.AOGF01000002_gene1292,leuB,3-isopropylmalate&nbsp;dehydrogenase,97.9
1278971.AOGF01000005_gene1538,Z012_07370,annotation&nbsp;not&nbsp;available,97.8
1278971.AOGF01000019_gene1144,VY92_00895,"Periplasmic&nbsp;nitrate&nbsp;reductase,&nbsp;electron&nbsp;transfer&nbsp;subunit",97.8
1278971.AOGF01000041_gene171,VY92_02665,annotation&nbsp;not&nbsp;available,97.6
1278971.AOGF01000010_gene2504,Z012_09560,annotation&nbsp;not&nbsp;available,97.6
1278971.AOGF01000014_gene1605,Z012_05965,Dihydrolipoyllysine-residue&nbsp;succinyltransferase&nbsp;component&nbsp;of&nbsp;2-oxoglutarate&nbsp;dehydrogenase&nbsp;complex,97.4
1278971.AOGF01000012_gene2608,rpmF,annotation&nbsp;not&nbsp;available,97.2
1278971.AOGF01000020_gene1164,tusA,Sulfur&nbsp;carrier&nbsp;protein&nbsp;TusA,97.2
1278971.AOGF01000014_gene1673,pntB,NAD(P)&nbsp;transhydrogenase&nbsp;subunit&nbsp;beta,97.2
1278971.AOGF01000031_gene2453,Z012_08715,annotation&nbsp;not&nbsp;available,97.0
1278971.AOGF01000025_gene2012,atpC,ATP&nbsp;synthase&nbsp;epsilon&nbsp;chain,96.9
1278971.AOGF01000005_gene1505,plsY,Glycerol-3-phosphate&nbsp;acyltransferase,96.9
1278971.AOGF01000032_gene2196,Z012_03300,annotation&nbsp;not&nbsp;available,96.8
1278971.AOGF01000014_gene1666,prfB,Peptide&nbsp;chain&nbsp;release&nbsp;factor&nbsp;2,96.6
1278971.AOGF01000032_gene2133,rpmI,annotation&nbsp;not&nbsp;available,96.4
1278971.AOGF01000002_gene1364,AOGF01000002_gene1364,annotation&nbsp;not&nbsp;available,96.4
1278971.AOGF01000003_gene1428,rpsJ,30S&nbsp;ribosomal&nbsp;protein&nbsp;S10,96.3
1278971.AOGF01000007_gene119,Z012_08610,annotation&nbsp;not&nbsp;available,96.1
1278971.AOGF01000017_gene716,Z012_09160,Lactoylglutathione&nbsp;lyase,96.1
1278971.AOGF01000045_gene630,Z012_06990,annotation&nbsp;not&nbsp;available,96.0
1278971.AOGF01000012_gene2645,lipB,Octanoyltransferase,95.8
1278971.AOGF01000013_gene506,Z012_05260,Molybdate-transporting&nbsp;ATPase,95.7
1278971.AOGF01000017_gene791,moaE,annotation&nbsp;not&nbsp;available,95.6
1278971.AOGF01000015_gene972,fbp,annotation&nbsp;not&nbsp;available,95.6
1278971.AOGF01000019_gene1142,pnp,Polyribonucleotide&nbsp;nucleotidyltransferase,95.5
1278971.AOGF01000010_gene2514,AOGF01000010_gene2514,annotation&nbsp;not&nbsp;available,95.5
1278971.AOGF01000022_gene392,ribD,Riboflavin&nbsp;biosynthesis&nbsp;protein&nbsp;RibD,95.4
1278971.AOGF01000012_gene2630,fbpC,Fe(3+)&nbsp;ions&nbsp;import&nbsp;ATP-binding&nbsp;protein&nbsp;FbpC,95.3
1278971.AOGF01000006_gene1471,glpE,Thiosulfate&nbsp;sulfurtransferase&nbsp;GlpE,95.2
1278971.AOGF01000025_gene2015,atpA,ATP&nbsp;synthase&nbsp;subunit&nbsp;alpha,95.2
1278971.AOGF01000012_gene2718,ilvH,annotation&nbsp;not&nbsp;available,94.9
1278971.AOGF01000015_gene977,znuA,annotation&nbsp;not&nbsp;available,94.8
1278971.AOGF01000058_gene1207,secE,Protein&nbsp;translocase&nbsp;subunit&nbsp;SecE,94.7
1278971.AOGF01000002_gene1252,Z012_03785,annotation&nbsp;not&nbsp;available,94.7
1278971.AOGF01000046_gene626,Z012_05455,annotation&nbsp;not&nbsp;available,94.7
1278971.AOGF01000019_gene1117,gpsA,annotation&nbsp;not&nbsp;available,94.5
1278971.AOGF01000031_gene2431,VY92_11195,annotation&nbsp;not&nbsp;available,94.4
1278971.AOGF01000015_gene886,menF,Isochorismate&nbsp;synthase&nbsp;MenF,94.2
1278971.AOGF01000006_gene1480,Z012_03220,annotation&nbsp;not&nbsp;available,94.1
1278971.AOGF01000002_gene1379,Z012_07785,annotation&nbsp;not&nbsp;available,94.1
1278971.AOGF01000021_gene470,Z012_04950,annotation&nbsp;not&nbsp;available,93.9
1278971.AOGF01000002_gene1363,AOGF01000002_gene1363,annotation&nbsp;not&nbsp;available,93.8
1278971.AOGF01000005_gene1517,Z012_02665,annotation&nbsp;not&nbsp;available,93.7
1278971.AOGF01000002_gene1304,mglC,annotation&nbsp;not&nbsp;available,93.6
1278971.AOGF01000040_gene223,fabA,3-hydroxydecanoyl-[acyl-carrier-protein]&nbsp;dehydratase,93.5
1278971.AOGF01000031_gene2416,polA,DNA&nbsp;polymerase&nbsp;I,93.4
1278971.AOGF01000015_gene843,murE,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate&nbsp;ligase",93.4
1278971.AOGF01000025_gene2025,Z012_07960,annotation&nbsp;not&nbsp;available,93.3
1278971.AOGF01000040_gene198,glnS,annotation&nbsp;not&nbsp;available,93.3
1278971.AOGF01000032_gene2158,Z012_11260,annotation&nbsp;not&nbsp;available,93.3
1278971.AOGF01000015_gene966,Z012_02355,annotation&nbsp;not&nbsp;available,93.2
1278971.AOGF01000010_gene2499,Z012_09535,annotation&nbsp;not&nbsp;available,93.1
1278971.AOGF01000033_gene2305,lptE,LPS-assembly&nbsp;lipoprotein&nbsp;LptE,93.1
1278971.AOGF01000020_gene1175,rpsR,30S&nbsp;ribosomal&nbsp;protein&nbsp;S18,93.1
1278971.AOGF01000032_gene2199,dapA,4-hydroxy-tetrahydrodipicolinate&nbsp;synthase,93.0
1278971.AOGF01000031_gene2432,Z012_03085,annotation&nbsp;not&nbsp;available,92.8
1278971.AOGF01000002_gene1333,Z012_08045,annotation&nbsp;not&nbsp;available,92.7
