91464.S7335_3855,S7335_3855,Uncharacterized&nbsp;protein,98.9
91464.S7335_4104,S7335_4104,"ATPase,&nbsp;histidine&nbsp;kinase-,&nbsp;DNA&nbsp;gyrase&nbsp;B-,&nbsp;and&nbsp;HSP90-like&nbsp;domain&nbsp;protein",98.9
91464.S7335_4531,purA,Adenylosuccinate&nbsp;synthetase,98.9
91464.S7335_1460,S7335_1460,Helix-turn-helix&nbsp;domain&nbsp;of&nbsp;resolvase&nbsp;protein,98.9
91464.S7335_2632,S7335_2632,Uroporphyrin-III&nbsp;C-methyltransferase,98.9
91464.S7335_127,S7335_127,Uncharacterized&nbsp;protein,98.9
91464.S7335_1810,S7335_1810,"Aminotransferase,&nbsp;classes&nbsp;I&nbsp;and&nbsp;II&nbsp;superfamily",98.9
91464.S7335_2228,S7335_2228,Uncharacterized&nbsp;protein,98.8
91464.S7335_2650,ligA,DNA&nbsp;ligase,98.7
91464.S7335_4378,S7335_4378,S1&nbsp;RNA&nbsp;binding&nbsp;domain&nbsp;protein,98.7
91464.S7335_5601,S7335_5601,"ATPase,&nbsp;histidine&nbsp;kinase-,&nbsp;DNA&nbsp;gyrase&nbsp;B-,&nbsp;and&nbsp;HSP90-like&nbsp;domain&nbsp;protein",98.7
91464.S7335_1408,S7335_1408,Uncharacterized&nbsp;protein,98.7
91464.S7335_681,S7335_681,TOBE&nbsp;domain&nbsp;family,98.7
91464.S7335_5100,pyrF,Orotidine&nbsp;5'-phosphate&nbsp;decarboxylase,98.7
91464.S7335_5111,S7335_5111,"Hydrolase,&nbsp;alpha/beta&nbsp;fold&nbsp;family,&nbsp;putative",98.6
91464.S7335_4427,S7335_4427,"Haloacid&nbsp;dehalogenase-like&nbsp;hydrolase,&nbsp;putative",98.6
91464.S7335_3260,S7335_3260,Phosphonate&nbsp;metabolism&nbsp;protein&nbsp;PhnM,98.6
91464.S7335_574,S7335_574,annotation&nbsp;not&nbsp;available,98.6
91464.S7335_2623,S7335_1528,Photosystem&nbsp;II&nbsp;protein&nbsp;D1,98.6
91464.S7335_3837,S7335_3837,Ser/Thr&nbsp;protein&nbsp;phosphatase&nbsp;family&nbsp;protein,98.6
91464.S7335_5032,S7335_5032,"ABC&nbsp;transporter,&nbsp;ATP-binding&nbsp;protein,&nbsp;putative",98.5
91464.S7335_2588,S7335_2588,Beta-xylanase,98.5
91464.S7335_41,EDX82863.1,[M]&nbsp;COG0744&nbsp;Membrane&nbsp;carboxypeptidase&nbsp;(penicillin-binding&nbsp;protein),98.4
91464.S7335_1996,dapF,Diaminopimelate&nbsp;epimerase,98.4
91464.S7335_3889,ndhI,NAD(P)H-quinone&nbsp;oxidoreductase&nbsp;subunit&nbsp;I,98.4
91464.S7335_5226,S7335_5226,"[L]&nbsp;COG1466&nbsp;DNA&nbsp;polymerase&nbsp;III,&nbsp;delta&nbsp;subunit",98.4
91464.S7335_2466,lexA,LexA&nbsp;repressor,98.3
91464.S7335_2776,S7335_2776,Uncharacterized&nbsp;protein,98.3
91464.S7335_3628,S7335_3628,"Amidohydrolase&nbsp;family,&nbsp;putative",98.3
91464.S7335_1374,S7335_1374,KR&nbsp;domain&nbsp;family,98.2
91464.S7335_2731,S7335_2731,[M]&nbsp;COG3209&nbsp;Rhs&nbsp;family&nbsp;protein,98.2
91464.S7335_735,S7335_735,"NADH-Ubiquinone/plastoquinone&nbsp;(Complex&nbsp;I),&nbsp;various&nbsp;chains&nbsp;domain&nbsp;protein",98.2
91464.S7335_126,S7335_126,Uncharacterized&nbsp;protein,98.1
91464.S7335_3334,S7335_3334,"Acetyltransferase,&nbsp;GNAT&nbsp;family",98.1
91464.S7335_2344,S7335_2344,[C]&nbsp;COG1017&nbsp;Hemoglobin-like&nbsp;flavoprotein,98.1
91464.S7335_2015,S7335_2015,Uncharacterized&nbsp;protein,98.1
