694569.D7S_01544,D7S_01544,annotation&nbsp;not&nbsp;available,98.9
694569.D7S_01530,nadK,NAD&nbsp;kinase,98.8
694569.D7S_01281,groL,60&nbsp;kDa&nbsp;chaperonin,98.6
694569.D7S_02180,D7S_02180,annotation&nbsp;not&nbsp;available,98.4
694569.D7S_01750,ftsY,Signal&nbsp;recognition&nbsp;particle&nbsp;receptor&nbsp;FtsY,98.3
694569.D7S_00676,rpmJ,annotation&nbsp;not&nbsp;available,98.2
694569.D7S_00024,trpA,Tryptophan&nbsp;synthase&nbsp;alpha&nbsp;chain,98.1
694569.D7S_00919,D7S_00919,annotation&nbsp;not&nbsp;available,98.1
694569.D7S_01328,D7S_01328,annotation&nbsp;not&nbsp;available,98.0
694569.D7S_02351,xseB,Exodeoxyribonuclease&nbsp;7&nbsp;small&nbsp;subunit,98.0
694569.D7S_01571,ispD,2-C-methyl-D-erythritol&nbsp;4-phosphate&nbsp;cytidylyltransferase,97.8
694569.D7S_00507,dnaQ,DNA&nbsp;polymerase&nbsp;III&nbsp;subunit&nbsp;epsilon,97.7
694569.D7S_00287,D7S_00287,annotation&nbsp;not&nbsp;available,97.5
694569.D7S_01660,tpiA,Triosephosphate&nbsp;isomerase,97.4
694569.D7S_01709,rplA,50S&nbsp;ribosomal&nbsp;protein&nbsp;L1,97.4
694569.D7S_00311,D7S_00311,annotation&nbsp;not&nbsp;available,97.3
694569.D7S_01467,D7S_01467,annotation&nbsp;not&nbsp;available,97.2
694569.D7S_00629,cydB,annotation&nbsp;not&nbsp;available,97.0
694569.D7S_00782,D7S_00782,annotation&nbsp;not&nbsp;available,96.9
694569.D7S_00118,fabA,3-hydroxydecanoyl-[acyl-carrier-protein]&nbsp;dehydratase,96.7
694569.D7S_01307,xylF,annotation&nbsp;not&nbsp;available,96.7
694569.D7S_02396,D7S_02396,Ribonucleoside-diphosphate&nbsp;reductase,96.6
694569.D7S_01906,D7S_01906,annotation&nbsp;not&nbsp;available,96.6
694569.D7S_02010,bamC,Outer&nbsp;membrane&nbsp;protein&nbsp;assembly&nbsp;factor&nbsp;BamC,96.6
694569.D7S_00934,pyrH,Uridylate&nbsp;kinase,96.6
694569.D7S_01638,D7S_01638,annotation&nbsp;not&nbsp;available,96.6
694569.D7S_01070,RO04_09845,annotation&nbsp;not&nbsp;available,96.3
694569.D7S_00584,D7S_00584,annotation&nbsp;not&nbsp;available,96.2
694569.D7S_01380,D7S_01380,annotation&nbsp;not&nbsp;available,96.2
694569.D7S_02364,D7S_02364,annotation&nbsp;not&nbsp;available,96.2
694569.D7S_00206,fdhE,Protein&nbsp;FdhE&nbsp;homolog,96.1
694569.D7S_01619,D7S_01619,annotation&nbsp;not&nbsp;available,95.9
694569.D7S_02206,D7S_02206,annotation&nbsp;not&nbsp;available,95.9
694569.D7S_00259,RO04_02965,annotation&nbsp;not&nbsp;available,95.8
694569.D7S_01291,D7S_01291,annotation&nbsp;not&nbsp;available,95.8
694569.D7S_01305,D7S_01305,annotation&nbsp;not&nbsp;available,95.7
694569.D7S_00241,pepA,Probable&nbsp;cytosol&nbsp;aminopeptidase,95.6
694569.D7S_00893,D7S_00893,annotation&nbsp;not&nbsp;available,95.2
694569.D7S_00006,moaE,annotation&nbsp;not&nbsp;available,95.1
694569.D7S_00979,RO04_09430,annotation&nbsp;not&nbsp;available,95.1
694569.D7S_02102,D7S_02102,annotation&nbsp;not&nbsp;available,94.9
694569.D7S_00890,gpt,Xanthine&nbsp;phosphoribosyltransferase,94.7
694569.D7S_01820,rpsC,30S&nbsp;ribosomal&nbsp;protein&nbsp;S3,94.6
