146922.JOFU01000003_gene6735,JOFU01000003_gene6735,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000038_gene1984,JOFU01000038_gene1984,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000006_gene2762,trpD,Anthranilate&nbsp;phosphoribosyltransferase,98.9
146922.JOFU01000036_gene6490,JOFU01000036_gene6490,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000009_gene924,JOFU01000009_gene924,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000060_gene114,JOFU01000060_gene114,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000013_gene1667,JOFU01000013_gene1667,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000003_gene6962,JOFU01000003_gene6962,annotation&nbsp;not&nbsp;available,98.9
146922.JOFU01000073_gene7907,JOFU01000073_gene7907,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000030_gene5173,JOFU01000030_gene5173,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000039_gene2059,JOFU01000039_gene2059,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000002_gene7604,secF,Protein-export&nbsp;membrane&nbsp;protein&nbsp;SecF,98.8
146922.JOFU01000002_gene7736,JOFU01000002_gene7736,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000009_gene997,JOFU01000009_gene997,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000002_gene7583,JOFU01000002_gene7583,annotation&nbsp;not&nbsp;available,98.8
146922.JOFU01000060_gene134,JOFU01000060_gene134,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000006_gene2698,JOFU01000006_gene2698,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000054_gene2190,JOFU01000054_gene2190,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000002_gene7529,ribBA,Riboflavin&nbsp;biosynthesis&nbsp;protein&nbsp;RibBA,98.7
146922.JOFU01000059_gene887,JOFU01000059_gene887,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000048_gene4947,JOFU01000048_gene4947,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000005_gene7160,JOFU01000005_gene7160,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000015_gene3721,JOFU01000015_gene3721,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000006_gene2926,JOFU01000006_gene2926,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000011_gene1307,JOFU01000011_gene1307,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000077_gene6277,JOFU01000077_gene6277,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000135_gene3877,JOFU01000135_gene3877,annotation&nbsp;not&nbsp;available,98.7
146922.JOFU01000004_gene7457,JOFU01000004_gene7457,annotation&nbsp;not&nbsp;available,98.6
146922.JOFU01000010_gene1435,JOFU01000010_gene1435,annotation&nbsp;not&nbsp;available,98.6
146922.JOFU01000043_gene4002,JOFU01000043_gene4002,annotation&nbsp;not&nbsp;available,98.6
146922.JOFU01000031_gene5915,ureB,annotation&nbsp;not&nbsp;available,98.5
146922.JOFU01000032_gene195,JOFU01000032_gene195,annotation&nbsp;not&nbsp;available,98.5
146922.JOFU01000028_gene5438,JOFU01000028_gene5438,annotation&nbsp;not&nbsp;available,98.5
146922.JOFU01000011_gene1250,JOFU01000011_gene1250,annotation&nbsp;not&nbsp;available,98.5
146922.JOFU01000001_gene313,JOFU01000001_gene313,annotation&nbsp;not&nbsp;available,98.5
146922.JOFU01000058_gene857,JOFU01000058_gene857,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000046_gene5650,JOFU01000046_gene5650,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000004_gene7413,JOFU01000004_gene7413,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000109_gene5507,JOFU01000109_gene5507,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000023_gene4374,JOFU01000023_gene4374,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000021_gene2335,JOFU01000021_gene2335,annotation&nbsp;not&nbsp;available,98.4
146922.JOFU01000063_gene4873,pgk,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000158_gene2680,JOFU01000158_gene2680,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000011_gene1224,JOFU01000011_gene1224,4-hydroxy-tetrahydrodipicolinate&nbsp;synthase,98.3
146922.JOFU01000040_gene1946,JOFU01000040_gene1946,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000042_gene4688,JOFU01000042_gene4688,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000005_gene7222,JOFU01000005_gene7222,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000015_gene3771,JOFU01000015_gene3771,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000045_gene5632,JOFU01000045_gene5632,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000016_gene3271,JOFU01000016_gene3271,annotation&nbsp;not&nbsp;available,98.3
146922.JOFU01000016_gene3252,JOFU01000016_gene3252,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000121_gene3,JOFU01000121_gene3,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000012_gene1738,JOFU01000012_gene1738,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000009_gene945,JOFU01000009_gene945,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000034_gene5710,JOFU01000034_gene5710,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000054_gene2218,JOFU01000054_gene2218,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000003_gene6903,JOFU01000003_gene6903,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000044_gene5546,JOFU01000044_gene5546,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000041_gene3903,JOFU01000041_gene3903,L-aspartate&nbsp;oxidase,98.2
146922.JOFU01000017_gene3542,JOFU01000017_gene3542,annotation&nbsp;not&nbsp;available,98.2
146922.JOFU01000021_gene2383,JOFU01000021_gene2383,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000038_gene2011,alc,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000006_gene2905,JOFU01000006_gene2905,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000003_gene6866,JOFU01000003_gene6866,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000052_gene2302,JOFU01000052_gene2302,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000014_gene786,JOFU01000014_gene786,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000005_gene7143,JOFU01000005_gene7143,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000024_gene4104,JOFU01000024_gene4104,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000037_gene3445,JOFU01000037_gene3445,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000023_gene4409,JOFU01000023_gene4409,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000072_gene7943,JOFU01000072_gene7943,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000033_gene5833,JOFU01000033_gene5833,annotation&nbsp;not&nbsp;available,98.1
146922.JOFU01000011_gene1306,JOFU01000011_gene1306,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000039_gene2141,JOFU01000039_gene2141,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000006_gene2866,JOFU01000006_gene2866,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000016_gene3187,JOFU01000016_gene3187,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000047_gene7813,JOFU01000047_gene7813,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000048_gene4974,JOFU01000048_gene4974,annotation&nbsp;not&nbsp;available,98.0
146922.JOFU01000015_gene3749,JOFU01000015_gene3749,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000011_gene1271,JOFU01000011_gene1271,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000028_gene5448,JOFU01000028_gene5448,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000027_gene1218,JOFU01000027_gene1218,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000005_gene7077,JOFU01000005_gene7077,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000051_gene5114,JOFU01000051_gene5114,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000023_gene4354,JOFU01000023_gene4354,annotation&nbsp;not&nbsp;available,97.9
146922.JOFU01000014_gene754,JOFU01000014_gene754,annotation&nbsp;not&nbsp;available,97.8
146922.JOFU01000017_gene3626,JOFU01000017_gene3626,annotation&nbsp;not&nbsp;available,97.8
146922.JOFU01000002_gene7608,ruvA,Holliday&nbsp;junction&nbsp;ATP-dependent&nbsp;DNA&nbsp;helicase&nbsp;RuvA,97.8
146922.JOFU01000002_gene7473,JOFU01000002_gene7473,annotation&nbsp;not&nbsp;available,97.8
146922.JOFU01000018_gene3315,JOFU01000018_gene3315,"1,4-alpha-glucan&nbsp;branching&nbsp;enzyme&nbsp;GlgB",97.8
