717231.Flexsi_2329,groS,10&nbsp;kDa&nbsp;chaperonin,98.9
717231.Flexsi_0469,rplV,50S&nbsp;ribosomal&nbsp;protein&nbsp;L22,98.8
717231.Flexsi_0030,AEI13728.1,annotation&nbsp;not&nbsp;available,98.3
717231.Flexsi_0788,gpmI,"2,3-bisphosphoglycerate-independent&nbsp;phosphoglycerate&nbsp;mutase",98.0
717231.Flexsi_0535,AEI14219.1,annotation&nbsp;not&nbsp;available,98.0
717231.Flexsi_0119,acpP,Acyl&nbsp;carrier&nbsp;protein,98.0
717231.Flexsi_1775,AEI15415.1,annotation&nbsp;not&nbsp;available,97.9
717231.Flexsi_1047,plsY,Glycerol-3-phosphate&nbsp;acyltransferase,97.7
717231.Flexsi_2254,AEI15873.1,NH(3)-dependent&nbsp;NAD(+)&nbsp;synthetase,97.3
717231.Flexsi_0567,AEI14248.1,annotation&nbsp;not&nbsp;available,97.3
717231.Flexsi_1023,AEI14681.1,annotation&nbsp;not&nbsp;available,97.2
717231.Flexsi_0164,rpsU,annotation&nbsp;not&nbsp;available,97.0
717231.Flexsi_2106,AEI15731.1,annotation&nbsp;not&nbsp;available,97.0
717231.Flexsi_0202,nuoD,NADH-quinone&nbsp;oxidoreductase&nbsp;subunit&nbsp;D,96.9
717231.Flexsi_0272,AEI13962.1,annotation&nbsp;not&nbsp;available,96.7
717231.Flexsi_1721,pheS,annotation&nbsp;not&nbsp;available,96.7
717231.Flexsi_1857,AEI15495.1,annotation&nbsp;not&nbsp;available,96.0
717231.Flexsi_0783,AEI14453.1,annotation&nbsp;not&nbsp;available,96.0
717231.Flexsi_1959,rpsI,annotation&nbsp;not&nbsp;available,96.0
717231.Flexsi_0907,AEI14569.1,annotation&nbsp;not&nbsp;available,95.9
717231.Flexsi_1774,AEI15414.1,annotation&nbsp;not&nbsp;available,95.8
717231.Flexsi_0624,hisZ,ATP&nbsp;phosphoribosyltransferase&nbsp;regulatory&nbsp;subunit,95.6
717231.Flexsi_2085,AEI15711.1,tRNA-specific&nbsp;2-thiouridylase&nbsp;MnmA,95.5
717231.Flexsi_0627,AEI14304.1,annotation&nbsp;not&nbsp;available,95.5
717231.Flexsi_0606,AEI14284.1,ATP-dependent&nbsp;dethiobiotin&nbsp;synthetase&nbsp;BioD,95.5
717231.Flexsi_1512,AEI15162.1,annotation&nbsp;not&nbsp;available,95.5
717231.Flexsi_2200,AEI15822.1,annotation&nbsp;not&nbsp;available,95.2
717231.Flexsi_1542,AEI15192.1,annotation&nbsp;not&nbsp;available,95.1
717231.Flexsi_1661,AEI15309.1,annotation&nbsp;not&nbsp;available,94.9
717231.Flexsi_1952,hisG,ATP&nbsp;phosphoribosyltransferase,94.8
717231.Flexsi_0611,AEI14289.1,annotation&nbsp;not&nbsp;available,94.8
717231.Flexsi_1808,guaB,Inosine-5'-monophosphate&nbsp;dehydrogenase,94.6
717231.Flexsi_1092,proC,Pyrroline-5-carboxylate&nbsp;reductase,94.4
717231.Flexsi_1767,AEI15407.1,annotation&nbsp;not&nbsp;available,94.3
717231.Flexsi_2201,AEI15823.1,annotation&nbsp;not&nbsp;available,94.1
717231.Flexsi_0470,rpsC,30S&nbsp;ribosomal&nbsp;protein&nbsp;S3,94.0
717231.Flexsi_0691,AEI14366.1,annotation&nbsp;not&nbsp;available,94.0
717231.Flexsi_2313,AEI15927.1,annotation&nbsp;not&nbsp;available,93.9
