525898.Sdel_1673,Sdel_1673,TIGRFAM:&nbsp;flagellar&nbsp;basal-body&nbsp;rod&nbsp;protein&nbsp;FlgC,98.9
525898.Sdel_1954,rpsH,30S&nbsp;ribosomal&nbsp;protein&nbsp;S8,98.9
525898.Sdel_2178,mnmA,tRNA-specific&nbsp;2-thiouridylase&nbsp;MnmA,98.8
525898.Sdel_0835,Sdel_0835,Protein-glutamate&nbsp;O-methyltransferase,98.8
525898.Sdel_1950,rplO,50S&nbsp;ribosomal&nbsp;protein&nbsp;L15,98.8
525898.Sdel_1989,Sdel_1989,PFAM:&nbsp;ATP-binding&nbsp;region&nbsp;ATPase&nbsp;domain&nbsp;protein,98.7
525898.Sdel_0520,Sdel_0520,PFAM:&nbsp;TolB&nbsp;domain&nbsp;protein,98.7
525898.Sdel_1396,rpmH,TIGRFAM:&nbsp;ribosomal&nbsp;protein&nbsp;L34,98.7
525898.Sdel_2199,Sdel_2199,Biotin&nbsp;carboxyl&nbsp;carrier&nbsp;protein&nbsp;of&nbsp;acetyl-CoA&nbsp;carboxylase,98.7
525898.Sdel_1592,Sdel_1592,D-lactate&nbsp;dehydrogenase&nbsp;(Cytochrome),98.7
525898.Sdel_1546,rpoD,RNA&nbsp;polymerase&nbsp;sigma&nbsp;factor&nbsp;RpoD,98.6
525898.Sdel_2158,clpP,ATP-dependent&nbsp;Clp&nbsp;protease&nbsp;proteolytic&nbsp;subunit,98.6
525898.Sdel_1403,purS,Phosphoribosylformylglycinamidine&nbsp;synthase&nbsp;subunit&nbsp;PurS,98.5
525898.Sdel_0510,Sdel_0510,PFAM:&nbsp;H+transporting&nbsp;two-sector&nbsp;ATPase&nbsp;B/B'&nbsp;subunit,98.4
525898.Sdel_0168,Sdel_0168,PFAM:&nbsp;aminotransferase&nbsp;class&nbsp;I&nbsp;and&nbsp;II,98.4
525898.Sdel_0567,Sdel_0567,PFAM:&nbsp;iron-containing&nbsp;alcohol&nbsp;dehydrogenase,98.3
525898.Sdel_0359,Sdel_0359,PFAM:&nbsp;binding-protein-dependent&nbsp;transport&nbsp;systems&nbsp;inner&nbsp;membrane&nbsp;component,98.3
525898.Sdel_0606,pckA,Phosphoenolpyruvate&nbsp;carboxykinase&nbsp;(ATP),98.3
525898.Sdel_1684,Sdel_1684,PFAM:&nbsp;phosphoribosyltransferase,98.2
525898.Sdel_2089,Sdel_2089,TIGRFAM:&nbsp;flavocytochrome&nbsp;c,98.1
525898.Sdel_1045,Sdel_1045,Phosphate&nbsp;acetyltransferase,98.1
525898.Sdel_2035,Sdel_2035,PFAM:&nbsp;binding-protein-dependent&nbsp;transport&nbsp;systems&nbsp;inner&nbsp;membrane&nbsp;component,97.9
525898.Sdel_1645,rplS,50S&nbsp;ribosomal&nbsp;protein&nbsp;L19,97.9
525898.Sdel_0661,Sdel_0661,PFAM:&nbsp;Lytic&nbsp;transglycosylase&nbsp;catalytic,97.8
525898.Sdel_0112,Sdel_0112,PFAM:&nbsp;chemotaxis&nbsp;sensory&nbsp;transducer,97.4
525898.Sdel_0355,rpsL,30S&nbsp;ribosomal&nbsp;protein&nbsp;S12,97.3
525898.Sdel_0049,Sdel_0049,Ribonucleoside-diphosphate&nbsp;reductase&nbsp;subunit&nbsp;beta,97.3
525898.Sdel_1457,Sdel_1457,PFAM:&nbsp;AMP-dependent&nbsp;synthetase&nbsp;and&nbsp;ligase,97.2
525898.Sdel_1947,infA,Translation&nbsp;initiation&nbsp;factor&nbsp;IF-1,97.1
525898.Sdel_0670,Sdel_0670,KEGG:&nbsp;ccv:CCV52592_0450&nbsp;penicillin-binding&nbsp;protein&nbsp;2,96.9
525898.Sdel_0742,ACZ11775.1,KEGG:&nbsp;cco:CCC13826_1919&nbsp;cytochrome&nbsp;c&nbsp;subfamily&nbsp;protein,96.9
525898.Sdel_0485,gatA,Glutamyl-tRNA(Gln)&nbsp;amidotransferase&nbsp;subunit&nbsp;A,96.6
525898.Sdel_0091,Sdel_0091,PFAM:&nbsp;D-isomer&nbsp;specific&nbsp;2-hydroxyacid&nbsp;dehydrogenase&nbsp;NAD-binding,96.5
525898.Sdel_1339,Sdel_1339,"TIGRFAM:&nbsp;fructose-bisphosphate&nbsp;aldolase,&nbsp;class&nbsp;II",96.5
525898.Sdel_0352,rplL,50S&nbsp;ribosomal&nbsp;protein&nbsp;L7/L12,96.4
525898.Sdel_0325,Sdel_0325,PFAM:&nbsp;Lactate/malate&nbsp;dehydrogenase,96.3
525898.Sdel_2069,Sdel_2069,PFAM:&nbsp;periplasmic&nbsp;binding&nbsp;protein,96.2
525898.Sdel_1165,Sdel_1165,"TIGRFAM:&nbsp;transporter,&nbsp;hydrophobe/amphiphile&nbsp;efflux-&nbsp;1&nbsp;(HAE1)&nbsp;family",96.1
525898.Sdel_0102,Sdel_0102,PFAM:&nbsp;protein&nbsp;of&nbsp;unknown&nbsp;function&nbsp;DUF140,96.0
525898.Sdel_0406,rpsB,TIGRFAM:&nbsp;ribosomal&nbsp;protein&nbsp;S2,96.0
525898.Sdel_0100,Sdel_0100,PFAM:&nbsp;Mammalian&nbsp;cell&nbsp;entry&nbsp;related&nbsp;domain&nbsp;protein,95.9
525898.Sdel_1827,Sdel_1827,Urea&nbsp;amidolyase&nbsp;related&nbsp;protein,95.8
525898.Sdel_1863,Sdel_1863,PFAM:&nbsp;respiratory-chain&nbsp;NADH&nbsp;dehydrogenase&nbsp;subunit&nbsp;1,95.6
525898.Sdel_2073,Sdel_2073,PFAM:&nbsp;4Fe-4S&nbsp;ferredoxin&nbsp;iron-sulfur&nbsp;binding&nbsp;domain&nbsp;protein,95.5
525898.Sdel_0283,Sdel_0283,"3,4-dihydroxy-2-butanone&nbsp;4-phosphate&nbsp;synthase",95.4
525898.Sdel_1608,rpmB,TIGRFAM:&nbsp;ribosomal&nbsp;protein&nbsp;L28,95.4
525898.Sdel_0400,ruvB,Holliday&nbsp;junction&nbsp;ATP-dependent&nbsp;DNA&nbsp;helicase&nbsp;RuvB,95.3
525898.Sdel_1375,Sdel_1375,KEGG:&nbsp;abu:Abu_1201&nbsp;putative&nbsp;DNA&nbsp;polymerase&nbsp;III&nbsp;delta&nbsp;prime&nbsp;subunit&nbsp;HolB,95.3
525898.Sdel_1296,Sdel_1296,"TIGRFAM:&nbsp;acetolactate&nbsp;synthase,&nbsp;large&nbsp;subunit,&nbsp;biosynthetic&nbsp;type",95.3
525898.Sdel_2281,pyrE,Orotate&nbsp;phosphoribosyltransferase,95.3
525898.Sdel_0820,thiE,Thiamine-phosphate&nbsp;synthase,95.1
525898.Sdel_0477,Sdel_0477,PFAM:&nbsp;inner-membrane&nbsp;translocator,95.1
525898.Sdel_1959,rpsQ,30S&nbsp;ribosomal&nbsp;protein&nbsp;S17,95.1
525898.Sdel_1799,Sdel_1799,Phosphomannomutase,94.9
