1232429.CBLL010000075_gene264,CBLL010000075_gene264,annotation&nbsp;not&nbsp;available,98.9
1232429.CBLL010000041_gene202,CBLL010000041_gene202,annotation&nbsp;not&nbsp;available,98.7
1232429.CBLL010000100_gene1134,CBLL010000100_gene1134,annotation&nbsp;not&nbsp;available,98.7
1232429.CBLL010000041_gene164,CBLL010000041_gene164,annotation&nbsp;not&nbsp;available,98.7
1232429.CBLL010000087_gene863,CBLL010000087_gene863,annotation&nbsp;not&nbsp;available,98.6
1232429.CBLL010000098_gene756,CBLL010000098_gene756,annotation&nbsp;not&nbsp;available,98.5
1232429.CBLL010000013_gene355,CBLL010000013_gene355,annotation&nbsp;not&nbsp;available,98.4
1232429.CBLL010000149_gene1193,CBLL010000149_gene1193,annotation&nbsp;not&nbsp;available,98.3
1232429.CBLL010000049_gene1915,CBLL010000049_gene1915,annotation&nbsp;not&nbsp;available,98.2
1232429.CBLL010000049_gene1843,CBLL010000049_gene1843,annotation&nbsp;not&nbsp;available,98.2
1232429.CBLL010000014_gene219,CBLL010000014_gene219,annotation&nbsp;not&nbsp;available,98.0
1232429.CBLL010000115_gene1061,CBLL010000115_gene1061,annotation&nbsp;not&nbsp;available,97.9
1232429.CBLL010000031_gene367,CBLL010000031_gene367,annotation&nbsp;not&nbsp;available,97.9
1232429.CBLL010000039_gene2393,CBLL010000039_gene2393,annotation&nbsp;not&nbsp;available,97.7
1232429.CBLL010000049_gene1873,CBLL010000049_gene1873,annotation&nbsp;not&nbsp;available,97.7
1232429.CBLL010000083_gene635,CBLL010000083_gene635,annotation&nbsp;not&nbsp;available,97.4
1232429.CBLL010000022_gene1770,CBLL010000022_gene1770,annotation&nbsp;not&nbsp;available,97.3
1232429.CBLL010000058_gene1031,CBLL010000058_gene1031,annotation&nbsp;not&nbsp;available,97.1
1232429.CBLL010000037_gene2092,CBLL010000037_gene2092,annotation&nbsp;not&nbsp;available,97.1
1232429.CBLL010000063_gene551,CBLL010000063_gene551,annotation&nbsp;not&nbsp;available,97.1
1232429.CBLL010000026_gene87,CBLL010000026_gene87,annotation&nbsp;not&nbsp;available,96.9
1232429.CBLL010000027_gene2204,CBLL010000027_gene2204,annotation&nbsp;not&nbsp;available,96.9
1232429.CBLL010000049_gene1835,CBLL010000049_gene1835,annotation&nbsp;not&nbsp;available,96.8
1232429.CBLL010000049_gene1864,CBLL010000049_gene1864,annotation&nbsp;not&nbsp;available,96.8
1232429.CBLL010000086_gene1076,CBLL010000086_gene1076,annotation&nbsp;not&nbsp;available,96.8
1232429.CBLL010000093_gene488,CBLL010000093_gene488,annotation&nbsp;not&nbsp;available,96.7
1232429.CBLL010000084_gene282,CBLL010000084_gene282,annotation&nbsp;not&nbsp;available,96.7
1232429.CBLL010000014_gene220,CBLL010000014_gene220,annotation&nbsp;not&nbsp;available,96.6
1232429.CBLL010000022_gene1771,CBLL010000022_gene1771,annotation&nbsp;not&nbsp;available,96.5
1232429.CBLL010000049_gene1988,CBLL010000049_gene1988,annotation&nbsp;not&nbsp;available,96.4
