1248916.ANFY01000005_gene2707,ANFY01000005_gene2707,annotation&nbsp;not&nbsp;available,98.9
1248916.ANFY01000009_gene90,ANFY01000009_gene90,annotation&nbsp;not&nbsp;available,98.8
1248916.ANFY01000003_gene568,ANFY01000003_gene568,annotation&nbsp;not&nbsp;available,98.7
1248916.ANFY01000004_gene1686,ANFY01000004_gene1686,annotation&nbsp;not&nbsp;available,98.7
1248916.ANFY01000003_gene540,ANFY01000003_gene540,annotation&nbsp;not&nbsp;available,98.7
1248916.ANFY01000004_gene1713,ANFY01000004_gene1713,annotation&nbsp;not&nbsp;available,98.4
1248916.ANFY01000017_gene1455,ANFY01000017_gene1455,annotation&nbsp;not&nbsp;available,98.3
1248916.ANFY01000003_gene904,ANFY01000003_gene904,annotation&nbsp;not&nbsp;available,98.3
1248916.ANFY01000011_gene1286,ANFY01000011_gene1286,annotation&nbsp;not&nbsp;available,98.2
1248916.ANFY01000011_gene1265,ANFY01000011_gene1265,annotation&nbsp;not&nbsp;available,98.0
1248916.ANFY01000008_gene2121,ANFY01000008_gene2121,annotation&nbsp;not&nbsp;available,97.9
1248916.ANFY01000009_gene108,ANFY01000009_gene108,annotation&nbsp;not&nbsp;available,97.8
1248916.ANFY01000011_gene1102,ANFY01000011_gene1102,annotation&nbsp;not&nbsp;available,97.5
1248916.ANFY01000004_gene1719,ANFY01000004_gene1719,annotation&nbsp;not&nbsp;available,97.5
1248916.ANFY01000002_gene1329,ANFY01000002_gene1329,annotation&nbsp;not&nbsp;available,97.5
1248916.ANFY01000004_gene1791,ANFY01000004_gene1791,annotation&nbsp;not&nbsp;available,97.4
1248916.ANFY01000017_gene1381,ANFY01000017_gene1381,annotation&nbsp;not&nbsp;available,97.4
1248916.ANFY01000003_gene1039,ANFY01000003_gene1039,annotation&nbsp;not&nbsp;available,97.4
1248916.ANFY01000007_gene2412,ANFY01000007_gene2412,annotation&nbsp;not&nbsp;available,97.4
1248916.ANFY01000004_gene1801,ANFY01000004_gene1801,annotation&nbsp;not&nbsp;available,97.3
1248916.ANFY01000007_gene2559,ANFY01000007_gene2559,annotation&nbsp;not&nbsp;available,97.1
1248916.ANFY01000011_gene1090,ANFY01000011_gene1090,annotation&nbsp;not&nbsp;available,97.1
1248916.ANFY01000008_gene2117,ANFY01000008_gene2117,annotation&nbsp;not&nbsp;available,96.9
1248916.ANFY01000014_gene42,ANFY01000014_gene42,annotation&nbsp;not&nbsp;available,96.9
1248916.ANFY01000010_gene435,ANFY01000010_gene435,annotation&nbsp;not&nbsp;available,96.9
1248916.ANFY01000017_gene1337,ANFY01000017_gene1337,annotation&nbsp;not&nbsp;available,96.9
1248916.ANFY01000003_gene777,ANFY01000003_gene777,annotation&nbsp;not&nbsp;available,96.8
1248916.ANFY01000005_gene2858,ANFY01000005_gene2858,annotation&nbsp;not&nbsp;available,96.6
1248916.ANFY01000003_gene1010,ANFY01000003_gene1010,annotation&nbsp;not&nbsp;available,96.6
1248916.ANFY01000009_gene173,ANFY01000009_gene173,annotation&nbsp;not&nbsp;available,96.6
1248916.ANFY01000009_gene249,ANFY01000009_gene249,annotation&nbsp;not&nbsp;available,96.3
1248916.ANFY01000003_gene828,ANFY01000003_gene828,annotation&nbsp;not&nbsp;available,96.2
1248916.ANFY01000018_gene1563,ANFY01000018_gene1563,annotation&nbsp;not&nbsp;available,96.1
1248916.ANFY01000014_gene58,ANFY01000014_gene58,annotation&nbsp;not&nbsp;available,96.1
1248916.ANFY01000017_gene1446,ANFY01000017_gene1446,annotation&nbsp;not&nbsp;available,96.0
1248916.ANFY01000006_gene1976,ANFY01000006_gene1976,annotation&nbsp;not&nbsp;available,96.0
1248916.ANFY01000004_gene1669,ANFY01000004_gene1669,annotation&nbsp;not&nbsp;available,96.0
1248916.ANFY01000017_gene1506,ANFY01000017_gene1506,annotation&nbsp;not&nbsp;available,95.9
1248916.ANFY01000003_gene1005,ANFY01000003_gene1005,annotation&nbsp;not&nbsp;available,95.9
1248916.ANFY01000005_gene2738,ANFY01000005_gene2738,annotation&nbsp;not&nbsp;available,95.8
1248916.ANFY01000005_gene2668,ANFY01000005_gene2668,annotation&nbsp;not&nbsp;available,95.8
1248916.ANFY01000003_gene672,ANFY01000003_gene672,annotation&nbsp;not&nbsp;available,95.8
1248916.ANFY01000009_gene287,ANFY01000009_gene287,annotation&nbsp;not&nbsp;available,95.6
1248916.ANFY01000005_gene2749,ANFY01000005_gene2749,annotation&nbsp;not&nbsp;available,95.5
1248916.ANFY01000008_gene2068,ANFY01000008_gene2068,annotation&nbsp;not&nbsp;available,95.5
1248916.ANFY01000003_gene632,ANFY01000003_gene632,annotation&nbsp;not&nbsp;available,95.4
1248916.ANFY01000003_gene939,ANFY01000003_gene939,annotation&nbsp;not&nbsp;available,95.4
1248916.ANFY01000007_gene2490,ANFY01000007_gene2490,annotation&nbsp;not&nbsp;available,95.3
1248916.ANFY01000010_gene342,ANFY01000010_gene342,annotation&nbsp;not&nbsp;available,95.1
1248916.ANFY01000017_gene1531,ANFY01000017_gene1531,annotation&nbsp;not&nbsp;available,95.0
1248916.ANFY01000009_gene128,ANFY01000009_gene128,annotation&nbsp;not&nbsp;available,95.0
1248916.ANFY01000005_gene2853,ANFY01000005_gene2853,annotation&nbsp;not&nbsp;available,94.9
1248916.ANFY01000006_gene2000,ANFY01000006_gene2000,annotation&nbsp;not&nbsp;available,94.9
1248916.ANFY01000007_gene2593,ANFY01000007_gene2593,annotation&nbsp;not&nbsp;available,94.9
1248916.ANFY01000018_gene1582,ANFY01000018_gene1582,annotation&nbsp;not&nbsp;available,94.9
1248916.ANFY01000013_gene1917,ANFY01000013_gene1917,annotation&nbsp;not&nbsp;available,94.9
1248916.ANFY01000017_gene1428,ANFY01000017_gene1428,annotation&nbsp;not&nbsp;available,94.8
