1123368.AUIS01000025_gene1474,AUIS01000025_gene1474,annotation&nbsp;not&nbsp;available,98.9
1123368.AUIS01000005_gene490,AUIS01000005_gene490,annotation&nbsp;not&nbsp;available,98.9
1123368.AUIS01000014_gene2315,AUIS01000014_gene2315,annotation&nbsp;not&nbsp;available,98.9
1123368.AUIS01000026_gene1451,AUIS01000026_gene1451,annotation&nbsp;not&nbsp;available,98.9
1123368.AUIS01000006_gene615,AUIS01000006_gene615,annotation&nbsp;not&nbsp;available,98.9
1123368.AUIS01000010_gene2347,AUIS01000010_gene2347,annotation&nbsp;not&nbsp;available,98.8
1123368.AUIS01000003_gene1578,AUIS01000003_gene1578,annotation&nbsp;not&nbsp;available,98.8
1123368.AUIS01000004_gene174,AUIS01000004_gene174,annotation&nbsp;not&nbsp;available,98.7
1123368.AUIS01000006_gene659,AUIS01000006_gene659,annotation&nbsp;not&nbsp;available,98.6
1123368.AUIS01000006_gene639,AUIS01000006_gene639,annotation&nbsp;not&nbsp;available,98.6
1123368.AUIS01000003_gene1729,AUIS01000003_gene1729,annotation&nbsp;not&nbsp;available,98.5
1123368.AUIS01000015_gene2637,AUIS01000015_gene2637,annotation&nbsp;not&nbsp;available,98.5
1123368.AUIS01000016_gene2531,AUIS01000016_gene2531,annotation&nbsp;not&nbsp;available,98.4
1123368.AUIS01000004_gene256,AUIS01000004_gene256,annotation&nbsp;not&nbsp;available,98.3
1123368.AUIS01000001_gene1998,AUIS01000001_gene1998,annotation&nbsp;not&nbsp;available,98.3
1123368.AUIS01000005_gene302,AUIS01000005_gene302,annotation&nbsp;not&nbsp;available,98.2
1123368.AUIS01000022_gene1038,AUIS01000022_gene1038,annotation&nbsp;not&nbsp;available,98.1
1123368.AUIS01000012_gene794,AUIS01000012_gene794,annotation&nbsp;not&nbsp;available,98.1
1123368.AUIS01000003_gene1634,AUIS01000003_gene1634,annotation&nbsp;not&nbsp;available,98.1
1123368.AUIS01000010_gene2409,AUIS01000010_gene2409,annotation&nbsp;not&nbsp;available,98.0
1123368.AUIS01000003_gene1754,AUIS01000003_gene1754,annotation&nbsp;not&nbsp;available,98.0
1123368.AUIS01000001_gene1975,AUIS01000001_gene1975,annotation&nbsp;not&nbsp;available,97.9
1123368.AUIS01000006_gene664,AUIS01000006_gene664,annotation&nbsp;not&nbsp;available,97.9
1123368.AUIS01000015_gene2636,AUIS01000015_gene2636,annotation&nbsp;not&nbsp;available,97.8
1123368.AUIS01000035_gene80,AUIS01000035_gene80,annotation&nbsp;not&nbsp;available,97.6
1123368.AUIS01000021_gene1010,AUIS01000021_gene1010,annotation&nbsp;not&nbsp;available,97.6
1123368.AUIS01000004_gene285,AUIS01000004_gene285,annotation&nbsp;not&nbsp;available,97.5
1123368.AUIS01000023_gene916,AUIS01000023_gene916,annotation&nbsp;not&nbsp;available,97.5
1123368.AUIS01000008_gene2247,AUIS01000008_gene2247,annotation&nbsp;not&nbsp;available,97.4
1123368.AUIS01000001_gene2063,AUIS01000001_gene2063,annotation&nbsp;not&nbsp;available,97.4
1123368.AUIS01000001_gene1944,AUIS01000001_gene1944,annotation&nbsp;not&nbsp;available,97.4
1123368.AUIS01000020_gene1084,AUIS01000020_gene1084,annotation&nbsp;not&nbsp;available,97.3
1123368.AUIS01000021_gene985,AUIS01000021_gene985,annotation&nbsp;not&nbsp;available,97.3
1123368.AUIS01000008_gene2218,AUIS01000008_gene2218,annotation&nbsp;not&nbsp;available,97.3
1123368.AUIS01000010_gene2346,AUIS01000010_gene2346,annotation&nbsp;not&nbsp;available,97.3
1123368.AUIS01000029_gene1296,AUIS01000029_gene1296,annotation&nbsp;not&nbsp;available,97.2
1123368.AUIS01000005_gene352,AUIS01000005_gene352,annotation&nbsp;not&nbsp;available,97.2
1123368.AUIS01000001_gene1922,AUIS01000001_gene1922,annotation&nbsp;not&nbsp;available,97.1
1123368.AUIS01000006_gene629,AUIS01000006_gene629,annotation&nbsp;not&nbsp;available,97.0
1123368.AUIS01000030_gene1243,AUIS01000030_gene1243,annotation&nbsp;not&nbsp;available,96.9
1123368.AUIS01000008_gene2143,AUIS01000008_gene2143,annotation&nbsp;not&nbsp;available,96.9
1123368.AUIS01000009_gene2477,AUIS01000009_gene2477,annotation&nbsp;not&nbsp;available,96.9
1123368.AUIS01000007_gene2733,AUIS01000007_gene2733,annotation&nbsp;not&nbsp;available,96.8
1123368.AUIS01000008_gene2170,AUIS01000008_gene2170,annotation&nbsp;not&nbsp;available,96.7
1123368.AUIS01000005_gene420,AUIS01000005_gene420,annotation&nbsp;not&nbsp;available,96.7
1123368.AUIS01000006_gene604,AUIS01000006_gene604,annotation&nbsp;not&nbsp;available,96.7
1123368.AUIS01000003_gene1692,AUIS01000003_gene1692,annotation&nbsp;not&nbsp;available,96.7
1123368.AUIS01000001_gene2121,AUIS01000001_gene2121,annotation&nbsp;not&nbsp;available,96.7
1123368.AUIS01000004_gene198,AUIS01000004_gene198,annotation&nbsp;not&nbsp;available,96.6
1123368.AUIS01000003_gene1722,AUIS01000003_gene1722,annotation&nbsp;not&nbsp;available,96.6
1123368.AUIS01000016_gene2535,AUIS01000016_gene2535,annotation&nbsp;not&nbsp;available,96.5
1123368.AUIS01000001_gene2058,AUIS01000001_gene2058,annotation&nbsp;not&nbsp;available,96.5
1123368.AUIS01000003_gene1627,AUIS01000003_gene1627,annotation&nbsp;not&nbsp;available,96.4
1123368.AUIS01000019_gene1195,AUIS01000019_gene1195,annotation&nbsp;not&nbsp;available,96.4
1123368.AUIS01000001_gene2111,AUIS01000001_gene2111,annotation&nbsp;not&nbsp;available,96.3
1123368.AUIS01000004_gene251,AUIS01000004_gene251,annotation&nbsp;not&nbsp;available,96.3
1123368.AUIS01000003_gene1765,AUIS01000003_gene1765,annotation&nbsp;not&nbsp;available,96.3
1123368.AUIS01000001_gene2070,AUIS01000001_gene2070,annotation&nbsp;not&nbsp;available,96.3
1123368.AUIS01000001_gene1896,AUIS01000001_gene1896,annotation&nbsp;not&nbsp;available,96.2
1123368.AUIS01000003_gene1830,AUIS01000003_gene1830,annotation&nbsp;not&nbsp;available,96.2
1123368.AUIS01000001_gene1996,AUIS01000001_gene1996,annotation&nbsp;not&nbsp;available,96.2
1123368.AUIS01000012_gene756,AUIS01000012_gene756,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000011_gene1123,AUIS01000011_gene1123,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000001_gene2053,AUIS01000001_gene2053,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000020_gene1098,AUIS01000020_gene1098,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000018_gene726,AUIS01000018_gene726,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000001_gene2047,AUIS01000001_gene2047,annotation&nbsp;not&nbsp;available,96.0
1123368.AUIS01000023_gene910,AUIS01000023_gene910,annotation&nbsp;not&nbsp;available,95.9
1123368.AUIS01000007_gene2784,AUIS01000007_gene2784,annotation&nbsp;not&nbsp;available,95.9
1123368.AUIS01000005_gene306,AUIS01000005_gene306,annotation&nbsp;not&nbsp;available,95.8
1123368.AUIS01000008_gene2276,AUIS01000008_gene2276,annotation&nbsp;not&nbsp;available,95.8
1123368.AUIS01000016_gene2529,AUIS01000016_gene2529,annotation&nbsp;not&nbsp;available,95.8
1123368.AUIS01000008_gene2192,AUIS01000008_gene2192,annotation&nbsp;not&nbsp;available,95.7
1123368.AUIS01000006_gene686,AUIS01000006_gene686,annotation&nbsp;not&nbsp;available,95.7
1123368.AUIS01000005_gene466,AUIS01000005_gene466,annotation&nbsp;not&nbsp;available,95.7
1123368.AUIS01000020_gene1076,AUIS01000020_gene1076,annotation&nbsp;not&nbsp;available,95.7
1123368.AUIS01000003_gene1632,AUIS01000003_gene1632,annotation&nbsp;not&nbsp;available,95.6
1123368.AUIS01000011_gene1185,AUIS01000011_gene1185,annotation&nbsp;not&nbsp;available,95.6
1123368.AUIS01000003_gene1772,AUIS01000003_gene1772,annotation&nbsp;not&nbsp;available,95.6
1123368.AUIS01000003_gene1713,AUIS01000003_gene1713,annotation&nbsp;not&nbsp;available,95.5
1123368.AUIS01000003_gene1757,AUIS01000003_gene1757,annotation&nbsp;not&nbsp;available,95.5
1123368.AUIS01000028_gene1320,AUIS01000028_gene1320,annotation&nbsp;not&nbsp;available,95.4
1123368.AUIS01000006_gene616,AUIS01000006_gene616,annotation&nbsp;not&nbsp;available,95.2
1123368.AUIS01000025_gene1507,AUIS01000025_gene1507,annotation&nbsp;not&nbsp;available,95.2
1123368.AUIS01000008_gene2230,AUIS01000008_gene2230,annotation&nbsp;not&nbsp;available,95.1
1123368.AUIS01000009_gene2491,AUIS01000009_gene2491,annotation&nbsp;not&nbsp;available,95.1
1123368.AUIS01000022_gene1050,AUIS01000022_gene1050,annotation&nbsp;not&nbsp;available,94.9
1123368.AUIS01000006_gene658,AUIS01000006_gene658,annotation&nbsp;not&nbsp;available,94.9
1123368.AUIS01000003_gene1633,AUIS01000003_gene1633,annotation&nbsp;not&nbsp;available,94.8
1123368.AUIS01000009_gene2507,AUIS01000009_gene2507,annotation&nbsp;not&nbsp;available,94.7
1123368.AUIS01000003_gene1738,AUIS01000003_gene1738,annotation&nbsp;not&nbsp;available,94.7
1123368.AUIS01000013_gene876,AUIS01000013_gene876,annotation&nbsp;not&nbsp;available,94.7
1123368.AUIS01000007_gene2785,AUIS01000007_gene2785,annotation&nbsp;not&nbsp;available,94.6
1123368.AUIS01000001_gene1928,AUIS01000001_gene1928,annotation&nbsp;not&nbsp;available,94.6
1123368.AUIS01000001_gene1980,AUIS01000001_gene1980,annotation&nbsp;not&nbsp;available,94.6
1123368.AUIS01000003_gene1624,AUIS01000003_gene1624,annotation&nbsp;not&nbsp;available,94.5
1123368.AUIS01000033_gene1383,AUIS01000033_gene1383,annotation&nbsp;not&nbsp;available,94.5
1123368.AUIS01000005_gene385,AUIS01000005_gene385,annotation&nbsp;not&nbsp;available,94.4
1123368.AUIS01000014_gene2321,AUIS01000014_gene2321,annotation&nbsp;not&nbsp;available,94.4
1123368.AUIS01000003_gene1829,AUIS01000003_gene1829,annotation&nbsp;not&nbsp;available,94.4
