1042876.PPS_3303,PPS_3303,annotation&nbsp;not&nbsp;available,98.9
1042876.PPS_3642,PPS_3642,annotation&nbsp;not&nbsp;available,98.9
1042876.PPS_0449,rpsJ,30S&nbsp;ribosomal&nbsp;protein&nbsp;S10,98.9
1042876.PPS_3546,PPS_3546,annotation&nbsp;not&nbsp;available,98.9
1042876.PPS_4467,metE,5-methyltetrahydropteroyltriglutamate--homocysteine&nbsp;methyltransferase,98.9
1042876.PPS_4859,PPS_4859,Sec-independent&nbsp;protein&nbsp;translocase&nbsp;protein&nbsp;TatA,98.8
1042876.PPS_5036,PPS_5036,annotation&nbsp;not&nbsp;available,98.8
1042876.PPS_0471,rpmJ,annotation&nbsp;not&nbsp;available,98.7
1042876.PPS_1219,mutS,DNA&nbsp;mismatch&nbsp;repair&nbsp;protein&nbsp;MutS,98.7
1042876.PPS_3404,PPS_3404,annotation&nbsp;not&nbsp;available,98.6
1042876.PPS_2882,PPS_2882,annotation&nbsp;not&nbsp;available,98.6
1042876.PPS_0316,PPS_0316,annotation&nbsp;not&nbsp;available,98.6
1042876.PPS_3544,PPS_3544,annotation&nbsp;not&nbsp;available,98.6
1042876.PPS_5125,PPS_5125,annotation&nbsp;not&nbsp;available,98.6
1042876.PPS_1156,ppc,Phosphoenolpyruvate&nbsp;carboxylase,98.5
1042876.PPS_1684,PPS_1684,annotation&nbsp;not&nbsp;available,98.5
1042876.PPS_1575,leuD,3-isopropylmalate&nbsp;dehydratase&nbsp;small&nbsp;subunit,98.5
1042876.PPS_3027,PPS_3027,annotation&nbsp;not&nbsp;available,98.4
1042876.PPS_4717,PPS_4717,Replicative&nbsp;DNA&nbsp;helicase,98.4
1042876.PPS_4993,PPS_4993,annotation&nbsp;not&nbsp;available,98.4
1042876.PPS_2642,PPS_2642,annotation&nbsp;not&nbsp;available,98.3
1042876.PPS_4036,PPS_4036,Ribonucleoside-diphosphate&nbsp;reductase&nbsp;subunit&nbsp;beta,98.3
1042876.PPS_0555,PPS_0555,annotation&nbsp;not&nbsp;available,98.2
1042876.PPS_1353,PPS_1353,annotation&nbsp;not&nbsp;available,98.2
1042876.PPS_2384,PPS_2384,annotation&nbsp;not&nbsp;available,98.2
1042876.PPS_0231,ssuD,Alkanesulfonate&nbsp;monooxygenase,98.2
1042876.PPS_0953,PPS_0953,annotation&nbsp;not&nbsp;available,98.2
1042876.PPS_2950,PPS_2950,annotation&nbsp;not&nbsp;available,98.1
1042876.PPS_4367,PPS_4367,annotation&nbsp;not&nbsp;available,98.1
1042876.PPS_2211,PPS_2211,annotation&nbsp;not&nbsp;available,98.0
1042876.PPS_2693,PPS_2693,annotation&nbsp;not&nbsp;available,98.0
1042876.PPS_2753,PPS_2753,annotation&nbsp;not&nbsp;available,98.0
1042876.PPS_0770,ychF,Ribosome-binding&nbsp;ATPase&nbsp;YchF,98.0
1042876.PPS_3267,PPS_3267,annotation&nbsp;not&nbsp;available,97.9
1042876.PPS_4573,dnaK,Chaperone&nbsp;protein&nbsp;DnaK,97.9
1042876.PPS_2359,PPS_2359,annotation&nbsp;not&nbsp;available,97.9
1042876.PPS_3966,PPS_3966,annotation&nbsp;not&nbsp;available,97.9
1042876.PPS_1047,PPS_1047,annotation&nbsp;not&nbsp;available,97.9
1042876.PPS_0310,PPS_0310,annotation&nbsp;not&nbsp;available,97.8
1042876.PPS_0088,polA,DNA&nbsp;polymerase&nbsp;I,97.8
1042876.PPS_2187,PPS_2187,Phosphate-binding&nbsp;protein&nbsp;PstS,97.8
1042876.PPS_2391,PPS_2391,2-methylisocitrate&nbsp;lyase,97.7
1042876.PPS_2048,PPS_2048,annotation&nbsp;not&nbsp;available,97.7
1042876.PPS_0557,PPS_0557,3-dehydroquinate&nbsp;dehydratase,97.6
1042876.PPS_3268,PPS_3268,annotation&nbsp;not&nbsp;available,97.6
1042876.PPS_5079,cyaY,annotation&nbsp;not&nbsp;available,97.6
1042876.PPS_4033,PPS_4033,annotation&nbsp;not&nbsp;available,97.5
